Type,Title,eclrow,Content,eclrow7,Content8,Image
 INTEC LIGHT , LUXA-E27-4F ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E27-8M ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , M-REVERSE-P1-4M-JH ,Useful luminous flux, 460,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 HZSANUE , 3P22W-B22DW ,Useful luminous flux, 2 500,Energy consumption in on-mode, 22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , MYM-120-03-CW ,Useful luminous flux, 13 500,Energy consumption in on-mode, 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , MYM-50-03-CW ,Useful luminous flux, 5 800,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , WR6870-RAIL-1418-7X-W ,Useful luminous flux, 7 800,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Aurora , LS_EN-PL09B/30 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Aurora , LS_EN-PL24B/65 ,Useful luminous flux, 2 750,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Deko-Light , 707095 ,Useful luminous flux, 622,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Deko-Light , 707099 ,Useful luminous flux, 913,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Deko-Light , 707094 ,Useful luminous flux, 622,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Deko-Light , 707096 ,Useful luminous flux, 633,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GP , 080510-LDCE1 ,Useful luminous flux, 140,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LEDmexx GmbH , FC144CL ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LEDmaxx GmbH , P27F04O ,Useful luminous flux, 450,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GLOBO Handels GmbH , 67233-30S ,Useful luminous flux, 3 320,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ELECTRO DH , 81.238/DIA ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 COREL , 9003300 ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ROTALIANA SRL , 97666804 ,Useful luminous flux, 6 400,Energy consumption in on-mode, 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ROTALIANA SRL , 131257/827H ,Useful luminous flux, 4 350,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ROTALIANA SRL , 131257/830H ,Useful luminous flux, 4 500,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD  , E9704 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , E9700 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , S3010 ,Useful luminous flux, 2 300,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD  , P1010 ,Useful luminous flux, 2 300,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Quantula Sp. z o.o. , LINE-C (L/6M/48W/840/BK(RAL9005)V/STD/mM1/OPL/IP20) ,Useful luminous flux, 5 280,Energy consumption in on-mode, 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 emcoBad , 870-3821 ,Useful luminous flux, 411,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 SIMES S.p.A. , PCB2006-930 ,Useful luminous flux, 870,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ON Light is ON , 23.0230.50/O ,Useful luminous flux, 1 040,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 OttLite Technologies , U14SC ,Useful luminous flux, 560,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-B-E14S-6F ,Useful luminous flux, 680,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E14G-6C ,Useful luminous flux, 806,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E27G95-8C ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E27G125-8F ,Useful luminous flux, 1 055,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Quantula Sp. z o.o. , GERA-S (106/27W/940PW/38BS/GY(RAL7036)V/PRO/Surface/186/F/x1/R-92/PM) ,Useful luminous flux, 2 835,Energy consumption in on-mode, 27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Quantula Sp. z o.o. , CEZAR-aT (106/23W/940PW/38BS/WH(RAL9016)V/PRO/Grilyato/P/F/x1/R-92/109x109x40) ,Useful luminous flux, 2 415,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GP , 085881-LDCE1 ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , BR5115TE ,Useful luminous flux, 7 700,Energy consumption in on-mode, 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , CA-G9-16W-COB-CW ,Useful luminous flux, 200,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , MYM-80-03-CW ,Useful luminous flux, 8 800,Energy consumption in on-mode, 80,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , WR6870-RAIL-1418-7X-CW ,Useful luminous flux, 7 800,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , WR-LL-6365-CW ,Useful luminous flux, 7 600,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , LT-CL6-40W-WW ,Useful luminous flux, 4 867,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , LT-CL6-60W-CW ,Useful luminous flux, 7 800,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 JOlight , JO506WW ,Useful luminous flux, 195,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 JOlight , JO507WW ,Useful luminous flux, 195,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 JOlight , JO540/4 ,Useful luminous flux, 180,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ROTALIANA SRL , 131256/830H ,Useful luminous flux, 2 800,Energy consumption in on-mode, 21,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELETRICAL COMPANY LTD , E9705 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD  , E9708 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD  , BR6111BM ,Useful luminous flux, 2 000,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD  , BR3512 ,Useful luminous flux, 19 000,Energy consumption in on-mode, 150,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Luca Bessoni , 82270067-01 ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Universal Science , MB2192242835WW ,Useful luminous flux, 5 416,Energy consumption in on-mode, 42,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Universal Science , R0703013090100 ,Useful luminous flux, 528,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Quantula Sp. z o.o. , MARS-S (106/27W/940PW/12BS/GY(RAL7036)V/PRO/Track/186/A/x1/R-92/0) ,Useful luminous flux, 2 835,Energy consumption in on-mode, 27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Quantula Sp. z o.o. , SATURN-aT (106/19W/840/60SPD/WH(RAL9010)V/STD/Recessed/OPL/P/F/x1/R-92/0) ,Useful luminous flux, 1 995,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , MYM-30-E27-CW ,Useful luminous flux, 3 800,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GP , 086390-LDCE1 ,Useful luminous flux, 140,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , BR5115T ,Useful luminous flux, 7 700,Energy consumption in on-mode, 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , BR5116 ,Useful luminous flux, 5 100,Energy consumption in on-mode, 35,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 DETA ELETRICAL COMPANY LTD , BR5116TE ,Useful luminous flux, 8 500,Energy consumption in on-mode, 59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-B-E14S-6M ,Useful luminous flux, 680,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E14G-6M ,Useful luminous flux, 806,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E14S-6C ,Useful luminous flux, 806,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT ," LUXA-E14T25-4,5F ",Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT ," LUXA-E14T25-4,5M ",Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INTEC LIGHT , LUXA-E27-4M ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , MYM-100-03-CW ,Useful luminous flux, 11 900,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , WR-LL-6365-WW ,Useful luminous flux, 7 390,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , LT-CL6-40W-CW ,Useful luminous flux, 5 200,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GreenIce , LT-CL6-60W-WW ,Useful luminous flux, 7 620,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Aurora , LS_EN-WL82/40 ,Useful luminous flux, 1 285,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Aurora , LS_EN-PL24B/40 ,Useful luminous flux, 2 750,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GNETIC GLASS S.L. , C37-5W-6500K-E14 ,Useful luminous flux, 425,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , C37-6W-6500K-E14 ,Useful luminous flux, 510,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , G45-6W-6500K-E14 ,Useful luminous flux, 510,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , G45-4W-6500K-E27 ,Useful luminous flux, 340,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , G45-6W-3000K-E27 ,Useful luminous flux, 510,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , G45-7W-3000K-E27 ,Useful luminous flux, 600,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , GU10-6W-38°-6500K ,Useful luminous flux, 435,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Pradel , P900043 ,Useful luminous flux, 2 491,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REDLED , T5-5W 25646 ,Useful luminous flux, 450,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ELECTRO DH , 81.173/BLANCA ,Useful luminous flux, 1 260,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GP , 087687-LDB3 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GP , 088615-LDB3 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , T86030 ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , T86040 ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , C22FD4F ,Useful luminous flux, 420,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , FP144GO ,Useful luminous flux, 360,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , T3710E1427 ,Useful luminous flux, 950,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , T81540 ,Useful luminous flux, 2 300,Energy consumption in on-mode, 22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REDLED , T5-13W 25651 ,Useful luminous flux, 1 180,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ELECTRO DH , 81.238/CAL ,Useful luminous flux, 860,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GP , 087748-LDB1 ,Useful luminous flux, 1 600,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , I2014B ,Useful luminous flux, 700,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , I2022B ,Useful luminous flux, 1 591,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , I2025B ,Useful luminous flux, 1 417,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , I2032b ,Useful luminous flux, 2 596,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , I2042B ,Useful luminous flux, 4 205,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , N6310 ,Useful luminous flux, 800,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , N6321 ,Useful luminous flux, 1 650,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , N6085 ,Useful luminous flux, 3 300,Energy consumption in on-mode, 270,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , S4010 ,Useful luminous flux, 850,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" Zhongshan Canlux Lighting Co., Limited ", MT190801 ,Useful luminous flux, 1 050,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" Zhongshan Canlux Lighting Co., Limited ", MT2045-B ,Useful luminous flux, 1 700,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" Zhongshan Canlux Lighting Co., Limited ", MX2067-4 ,Useful luminous flux, 3 600,Energy consumption in on-mode, 34,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
" JIANGXI TRICOLOR TRADE CO.,LTD ", DT-A-JC-TGD-30W ,Useful luminous flux, 2 400,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , BI6111 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELETRICAL COMPANY LTD , BR3125 ,Useful luminous flux, 9 000,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELETRICAL COMPANY LTD , BR3030 ,Useful luminous flux, 2 400,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Hibay , S04N02-WW ,Useful luminous flux, 320,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Wondlumi , DT05N1018-NW ,Useful luminous flux, 360,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Hibay , LE-R7S78 ,Useful luminous flux, 360,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Everon , EE-CPL120/36-40 ,Useful luminous flux, 3 850,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LED-Platine , 021A-5000-65-617 ,Useful luminous flux, 7 633,Energy consumption in on-mode, 72,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Luca Bessoni , 82271122 ,Useful luminous flux, 687,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , SL-YMD03-15W-CW ,Useful luminous flux, 1 300,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , SL-YMD03-5W-CW ,Useful luminous flux, 450,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , TI-R7S-360-10W-118-CW ,Useful luminous flux, 1 000,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , TI-R7S-360-6W-78-CW ,Useful luminous flux, 600,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , T81565 ,Useful luminous flux, 2 300,Energy consumption in on-mode, 22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDmaxx GmbH , T86065 ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GNETIC GLASS S.L. , A60T-11W-3000K-E27 ,Useful luminous flux, 1 050,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DETA ELECTRICAL COMPANY LTD , T3074 ,Useful luminous flux, 1 200,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML048A ,Useful luminous flux, 1 400,Energy consumption in on-mode, 14,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Anslut , 420518 ,Useful luminous flux, 3 350,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FARO BARCELONA , 08050511 ,Useful luminous flux, 1 877,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 INTEC LIGHT , LUXA-B-E14G-4F ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 INTEC LIGHT , LUXA-B-E27-4C ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , CA-HLG24-4P-8W-CW ,Useful luminous flux, 680,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , CA-PEB-E14-1W-CW ,Useful luminous flux, 100,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , SM-5730-42YMD-E14-CW ,Useful luminous flux, 980,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , CA-ES7W-E27-CW ,Useful luminous flux, 630,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , CA-FR-E14-2W-CW ,Useful luminous flux, 180,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , CA-G4-3W-12V-COB-CW ,Useful luminous flux, 300,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 GreenIce , CA-G9-2835-4W-DIM-CW ,Useful luminous flux, 360,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
