Type,Title,eclrow,Content,eclrow7,Content8,Image
 Samsung , SPHWHAHDNG27YZU2D4 ,Useful luminous flux, 3 554,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG23YZY2D4 ,Useful luminous flux, 3 939,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC25YZU3D4 ,Useful luminous flux, 1 530,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC25YZV2D4 ,Useful luminous flux, 1 499,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC25YZV3D4 ,Useful luminous flux, 1 499,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL251ZV1D4 ,Useful luminous flux, 9 234,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL231ZW2D4 ,Useful luminous flux, 9 217,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL231ZY2D4 ,Useful luminous flux, 8 836,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNH25YZV1D4 ,Useful luminous flux, 5 044,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNH27YZR2D4 ,Useful luminous flux, 4 599,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNH27YZT1D4 ,Useful luminous flux, 4 549,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNH27YZT2D4 ,Useful luminous flux, 4 549,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNH23YZW2D4 ,Useful luminous flux, 5 182,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL251ZU3D4 ,Useful luminous flux, 9 368,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG27YZR2D4 ,Useful luminous flux, 3 796,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM231ZW3D4 ,Useful luminous flux, 13 733,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZT2D4 ,Useful luminous flux, 13 853,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZU2D4 ,Useful luminous flux, 13 586,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZV1D4 ,Useful luminous flux, 13 392,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZW1D4 ,Useful luminous flux, 12 681,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNB25YZV3D4 ,Useful luminous flux, 1 018,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZQ3D4 ,Useful luminous flux, 2 068,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZT3D4 ,Useful luminous flux, 2 048,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZV2D4 ,Useful luminous flux, 1 972,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND27YZT1D4 ,Useful luminous flux, 1 782,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNB27YZU3D4 ,Useful luminous flux, 890,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM271ZR3D4 ,Useful luminous flux, 12 188,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM271ZT3D4 ,Useful luminous flux, 12 055,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM231ZW2D4 ,Useful luminous flux, 13 733,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE23YZW3D4 ,Useful luminous flux, 2 570,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE23YZY2D4 ,Useful luminous flux, 2 499,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL271ZU2D4 ,Useful luminous flux, 8 017,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC25YZT2D4 ,Useful luminous flux, 1 568,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC25YZT3D4 ,Useful luminous flux, 1 568,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNA25YZW1D4 ,Useful luminous flux, 486,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK25YZV3D4 ,Useful luminous flux, 6 122,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF23YZY3D4 ,Useful luminous flux, 2 993,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF25YZV1D4 ,Useful luminous flux, 3 061,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG25YZU1D4 ,Useful luminous flux, 4 156,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG25YZU3D4 ,Useful luminous flux, 4 156,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL271ZQ2D4 ,Useful luminous flux, 8 253,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE25YZV2D4 ,Useful luminous flux, 2 552,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Zumtobel Lighting GmbH , 10072281 ,Useful luminous flux, 17 500,Energy consumption in on-mode, 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Radium , 4008597197208 ,Useful luminous flux, 1 100,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 CASELL , P38L15VWF-83-CA ,Useful luminous flux, 1 774,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF27YZT1D4 ,Useful luminous flux, 2 800,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF27YZT3D4 ,Useful luminous flux, 2 800,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG25YZW2D4 ,Useful luminous flux, 3 902,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG27YZR3D4 ,Useful luminous flux, 3 796,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL251ZV3D4 ,Useful luminous flux, 9 234,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL251ZW1D4 ,Useful luminous flux, 8 762,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL271ZR3D4 ,Useful luminous flux, 8 421,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG25YZU2D4 ,Useful luminous flux, 4 156,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK27YZQ2D4 ,Useful luminous flux, 5 574,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK27YZQ3D4 ,Useful luminous flux, 5 574,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL271ZQ3D4 ,Useful luminous flux, 8 253,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNL271ZU1D4 ,Useful luminous flux, 8 017,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNB27YZT2D4 ,Useful luminous flux, 910,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNB27YZU1D4 ,Useful luminous flux, 890,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE27YZR2D4 ,Useful luminous flux, 2 382,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE27YZR3D4 ,Useful luminous flux, 2 382,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE27YZT1D4 ,Useful luminous flux, 2 344,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE27YZT2D4 ,Useful luminous flux, 2 344,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNE27YZU2D4 ,Useful luminous flux, 2 236,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC25YZT1D4 ,Useful luminous flux, 1 568,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNA25YZW2D4 ,Useful luminous flux, 486,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNA27YZT1D4 ,Useful luminous flux, 462,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNA27YZU2D4 ,Useful luminous flux, 448,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF25YZW1D4 ,Useful luminous flux, 2 968,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF25YZW3D4 ,Useful luminous flux, 2 968,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNF27YZR2D4 ,Useful luminous flux, 2 852,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK25YZW1D4 ,Useful luminous flux, 5 918,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK25YZW2D4 ,Useful luminous flux, 5 918,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK25YZW3D4 ,Useful luminous flux, 5 918,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNK27YZR2D4 ,Useful luminous flux, 5 697,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Radium , 4008597198496 ,Useful luminous flux, 1 170,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Radium , 4008597198533 ,Useful luminous flux, 4 000,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZT3D4 ,Useful luminous flux, 13 853,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZU3D4 ,Useful luminous flux, 13 586,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM251ZV2D4 ,Useful luminous flux, 13 392,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM271ZQ2D4 ,Useful luminous flux, 12 681,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZR2D4 ,Useful luminous flux, 2 071,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZU2D4 ,Useful luminous flux, 2 009,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZV1D4 ,Useful luminous flux, 1 972,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZW2D4 ,Useful luminous flux, 1 875,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND25YZW3D4 ,Useful luminous flux, 1 875,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND27YZT2D4 ,Useful luminous flux, 1 782,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDND27YZT3D4 ,Useful luminous flux, 1 782,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNM271ZT1D4 ,Useful luminous flux, 12 055,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNG23YZW3D4 ,Useful luminous flux, 4 161,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Samsung , SPHWHAHDNC27YZU2D4 ,Useful luminous flux, 1 316,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BRAYTRON , BA13-31820 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BRAYTRON , BA13-31821 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNF27YZV2D4 ,Useful luminous flux, 2 610,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNF27YZW2D4 ,Useful luminous flux, 2 420,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNG27YZW3D4 ,Useful luminous flux, 3 225,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNH27YZW1D4 ,Useful luminous flux, 4 005,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNC27YZV1D4 ,Useful luminous flux, 1 278,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNC27YZV3D4 ,Useful luminous flux, 1 278,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNC27YZW2D4 ,Useful luminous flux, 1 186,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNH27YZV2D4 ,Useful luminous flux, 4 320,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BLULAXA , 49470 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 WÜRTH LED TUBE , 0976509003 LED-Tube BB1000-6 /6m ,Useful luminous flux, 1 300,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 1102003000 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 5102001500 ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 5102002100 ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 5102001900 ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BLULAXA , 49471 ,Useful luminous flux, 1 521,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 LSC Smart Connect , 3200074 ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNF27YZV3D4 ,Useful luminous flux, 2 610,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNF27YZW3D4 ,Useful luminous flux, 2 420,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNH27YZW2D4 ,Useful luminous flux, 4 005,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNL271ZV3D4 ,Useful luminous flux, 7 745,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNL271ZW2D4 ,Useful luminous flux, 7 245,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNB27YZV1D4 ,Useful luminous flux, 864,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNE27YZW1D4 ,Useful luminous flux, 2 019,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNE27YZW3D4 ,Useful luminous flux, 2 019,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDND27YZV3D4 ,Useful luminous flux, 1 680,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNK27YZV2D4 ,Useful luminous flux, 5 189,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNK27YZW3D4 ,Useful luminous flux, 4 899,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNA27YZV1D4 ,Useful luminous flux, 432,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNA27YZW2D4 ,Useful luminous flux, 402,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDND27YZV2D4 ,Useful luminous flux, 1 680,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNM271ZU2D4 ,Useful luminous flux, 11 707,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNM271ZW2D4 ,Useful luminous flux, 10 559,Energy consumption in on-mode, 82,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNC27YZW3D4 ,Useful luminous flux, 1 186,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BRAYTRON , BA13-33820 ,Useful luminous flux, 4 260,Energy consumption in on-mode, 38,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BRAYTRON , BA13-33823 ,Useful luminous flux, 4 260,Energy consumption in on-mode, 38,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 ReeR S.p.A. , 5456137 ,Useful luminous flux, 2 452,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 BLULAXA , 49463 ,Useful luminous flux, 810,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 WÜRTH LED TUBE , 0976509004 LED-Tube BB1800-12 /6m ,Useful luminous flux, 2 350,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 5101001000 ,Useful luminous flux, 806,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Baseus , BS-LT002 ,Useful luminous flux, 60,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNL271ZW1D4 ,Useful luminous flux, 7 245,Energy consumption in on-mode, 55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDND27YZU1D4 ,Useful luminous flux, 1 731,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDND27YZU3D4 ,Useful luminous flux, 1 731,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNG27YZV2D4 ,Useful luminous flux, 3 464,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Samsung , SPHWHAHDNG27YZV3D4 ,Useful luminous flux, 3 464,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
